STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/29/1990,70,80,4.47,1650,1653,0,0,0,,67,50,,230,,,225,,8.9,,,12.8,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/30/1990,80,90,5.14,1350,855,0.1,0,0,,72,51,,120,,,180,,8.1,,,12.8,1,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/1/1990,90,100,6.26,1552,1609,0.05,0,0,,81,55,,290,,,270,,17,,,27.5,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/2/1990,100,100,5.59,1350,1332,0.06,0,0,,70,56,,140,,,135,,12.1,,,16.1,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/3/1990,100,100,4.7,1250,1359,0,0,0,,67,55,,140,,,135,,14.1,,,15,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/4/1990,100,100,6.26,1650,1647,0.39,0,0,,76,57,,180,,,180,,14.1,,,20.8,1,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/5/1990,60,50,12.75,1750,1724,0.1,0,0,,77,51,,290,,,270,,23.9,,,36.7,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/6/1990,70,80,8.05,852,218,0,0,0,,64,47,,300,,,315,,13,,,27.5,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/7/1990,0,0,7.16,1050,1017,0,0,0,,73,43,,300,,,270,,13,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/8/1990,30,20,6.71,852,835,0,0,0,,81,47,,260,,,270,,13,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/9/1990,90,100,6.04,1250,1246,0.18,0,0,,75,52,,150,,,135,,17.9,,,26.4,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/10/1990,60,60,12.3,1250,1724,0.37,0,0,,72,51,,270,,,315,,23,,,42.5,1,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/11/1990,20,10,11.41,650,521,0,0,0,,71,50,,290,,,270,,21,,,34.4,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/12/1990,100,100,4.7,1250,1420,0,0,0,,65,46,,130,,,135,,12.1,,,18.3,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/13/1990,70,80,9.17,1250,1529,0.01,0,0,,80,60,,240,,,225,,17.9,,,26.4,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/14/1990,50,70,6.49,1850,943,0,0,0,,79,54,,140,,,45,,10.1,,,12.8,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/15/1990,80,80,5.82,1350,1350,0,0,0,,79,54,,130,,,135,,14.1,,,16.1,,,1,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/16/1990,70,70,5.59,1412,1406,0.02,0,0,,86,61,,170,,,180,,23,,,40.3,1,,1,,1,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/17/1990,40,60,10.29,1450,604,0.02,0,0,,80,63,,270,,,315,,17.9,,,34.4,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/18/1990,0,0,14.99,1150,822,0,0,0,,76,59,,300,,,315,,28,,,51.7,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/19/1990,70,80,7.61,1050,1337,0,0,0,,82,55,,220,,,225,,13,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/20/1990,100,100,5.82,1350,1952,0.74,0,0,,80,62,,230,,,135,,8.9,,,17.2,,,1,,,,,,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/21/1990,90,90,7.16,950,1202,1.65,0,0,,82,63,,260,,,270,,14.1,,,20.8,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/22/1990,100,100,6.26,250,217,0.93,0,0,,64,52,,50,,,45,,14.1,,,18.3,1,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/23/1990,70,70,4.25,1650,1654,0,0,0,,71,48,,310,,,315,,8.1,,,10.3,1,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/24/1990,40,40,5.14,1450,1427,0,0,0,,73,47,,320,,,315,,8.9,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/25/1990,100,100,3.58,1550,1548,0,0,0,,65,51,,110,,,90,,8.9,,,11.4,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/26/1990,90,80,8.5,1942,1925,0.28,0,0,,86,59,,280,,,270,,21,,,43.6,1,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/27/1990,90,80,7.16,1150,1720,0.02,0,0,,76,58,,150,,,135,,14.1,,,16.1,1,,,,,,,,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/28/1990,100,100,3.8,1411,1032,2.33,0,0,,61,56,,70,,,135,,8.1,,,16.1,1,,,,,,,,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/29/1990,90,100,8.28,1650,1907,0.3,0,0,,70,56,,290,,,315,,17.9,,,30,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/30/1990,50,30,9.17,150,157,0,0,0,,70,56,,310,,,315,,17,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/31/1990,40,20,6.04,1450,1257,0,0,0,,74,52,,120,,,135,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/1/1990,20,40,4.7,1350,1702,0,0,0,,79,52,,130,,,180,,13,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/2/1990,60,60,5.14,1450,1327,0,0,0,,79,58,,180,,,180,,13,,,17.2,1,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/3/1990,80,100,6.93,1150,1906,0,0,0,,80,62,,250,,,225,,16.1,,,24.2,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/4/1990,40,50,9.62,1050,1124,0,0,0,,76,57,,280,,,270,,23,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/5/1990,50,50,4.92,2350,1855,0,0,0,,70,55,,340,,,135,,8.9,,,12.8,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/6/1990,50,40,5.37,1650,1701,0,0,0,,86,51,,160,,,180,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/7/1990,70,80,6.04,1050,1017,0,0,0,,85,66,,270,,,270,,14.1,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/8/1990,60,70,4.7,1350,1457,0,0,0,,89,62,,270,,,270,,8.9,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/9/1990,80,70,7.38,1550,1542,0.11,0,0,,93,69,,310,,,315,,17,,,24.2,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/10/1990,50,40,8.5,1250,1358,0,0,0,,82,66,,260,,,270,,14.1,,,26.4,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/11/1990,30,30,8.95,1450,413,0,0,0,,79,62,,330,,,315,,14.1,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/12/1990,60,70,4.47,1750,834,0,0,0,,77,51,,130,,,360,,8.9,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/13/1990,70,80,4.47,1550,1747,0,0,0,,83,53,,140,,,135,,10.1,,,12.8,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/14/1990,30,20,5.14,1250,1031,0,0,0,,91,61,,320,,,315,,12.1,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/15/1990,100,100,4.03,1650,1610,0.02,0,0,,76,67,,130,,,135,,8.9,,,13.9,1,,,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/16/1990,70,70,3.8,1550,1626,0,0,0,,81,63,,170,,,135,,8.1,,,13.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/17/1990,20,30,4.47,1650,1448,0,0,0,,87,60,,150,,,135,,12.1,,,16.1,1,1,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/18/1990,40,40,6.93,1450,1238,0.04,0,0,,92,65,,250,,,270,,15,,,20.8,1,,1,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/19/1990,20,30,9.4,1250,1421,0,0,0,,86,65,,280,,,315,,17,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/20/1990,60,80,6.71,1451,1732,0,0,0,,83,56,,130,,,180,,13,,,17.2,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/21/1990,60,60,7.83,1150,1014,0.08,0,0,,88,65,,290,,,270,,13,,,23,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/22/1990,70,80,4.92,1340,1328,0.56,0,0,,84,62,,240,,,225,,29.1,,,38,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/23/1990,60,50,9.62,1150,1515,0.02,0,0,,82,66,,270,,,270,,17.9,,,27.5,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/24/1990,20,30,9.4,1250,1341,0,0,0,,79,59,,290,,,270,,17.9,,,26.4,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/25/1990,10,20,4.92,1150,1422,0,0,0,,84,54,,290,,,270,,8.9,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/26/1990,20,20,5.14,1650,1941,0,0,0,,86,55,,180,,,135,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/27/1990,40,60,4.03,1350,,0,0,0,,92,62,,330,,,,,16.1,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/28/1990,40,40,5.37,1450,1649,0,0,0,,91,62,,120,,,135,,12.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/29/1990,50,50,7.83,1350,1350,0,0,0,,93,64,,260,,,270,,21,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/30/1990,70,60,8.5,1554,1715,0,0,0,,94,76,,280,,,270,,15,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/1/1990,70,80,8.28,106,37,0.31,0,0,,87,68,,300,,,315,,25.9,,,36.7,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/2/1990,40,70,5.59,1250,1259,0,0,0,,84,61,,30,,,45,,10.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/3/1990,10,20,4.7,1450,1627,0,0,0,,87,54,,200,,,180,,8.9,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/4/1990,20,30,7.61,1150,1134,0,0,0,,94,61,,300,,,315,,17,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/5/1990,40,40,8.28,1050,1132,0,0,0,,92,75,,270,,,270,,15,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/6/1990,60,60,7.83,1350,1151,0,0,0,,91,72,,310,,,315,,14.1,,,20.8,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/7/1990,60,70,6.71,2350,13,0,0,0,,84,62,,340,,,360,,13,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/8/1990,80,90,5.14,1450,1407,0,0,0,,81,68,,140,,,135,,12.1,,,15,1,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/9/1990,20,20,6.93,1050,,0,0,0,,98,69,,270,,,,,14.1,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/10/1990,60,70,7.38,1228,1311,0.36,0,0,,97,70,,250,,,270,,12.1,,,25.3,,,1,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/11/1990,60,60,5.37,2113,1257,0.08,0,0,,96,68,,110,,,225,,16.1,,,25.3,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/12/1990,100,90,5.82,850,1829,0.04,0,0,,86,70,,230,,,225,,12.1,,,16.1,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/13/1990,100,90,6.04,1332,1333,0.81,0,0,,83,64,,120,,,135,,25.1,,,32.2,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/14/1990,100,100,5.14,1250,1215,2.08,0,0,,83,64,,130,,,135,,15,,,23,1,1,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/15/1990,80,80,4.7,1350,1318,0.12,0,0,,86,70,,240,,,225,,15,,,21.9,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/16/1990,60,70,4.03,1350,1418,0,0,0,,85,64,,160,,,180,,10.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/17/1990,70,70,4.7,1318,2057,0,0,0,,86,65,,140,,,180,,10.1,,,15,,,1,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/18/1990,80,90,4.25,1351,1411,0,0,0,,87,65,,160,,,180,,8.9,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/19/1990,80,80,3.8,1750,1725,0,0,0,,86,68,,170,,,180,,8.1,,,11.4,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/20/1990,50,60,5.59,1650,1628,0,0,0,,89,66,,160,,,180,,12.1,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/21/1990,30,30,6.71,1650,1642,0,0,0,,91,71,,230,,,225,,14.1,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/22/1990,30,40,5.59,2250,2247,0,0,0,,91,68,,230,,,225,,13,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/23/1990,60,60,6.93,1450,1114,0,0,0,,86,68,,280,,,315,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/24/1990,40,50,4.25,1150,1535,0,0,0,,84,61,,50,,,315,,8.1,,,11.4,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/25/1990,20,20,4.7,1550,1505,0,0,0,,87,61,,120,,,360,,8.9,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/26/1990,30,30,5.37,1550,1535,0,0,0,,87,61,,80,,,45,,10.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/27/1990,50,50,6.26,1450,1320,0,0,0,,87,60,,50,,,45,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/28/1990,70,70,5.59,1650,1652,0,0,0,,86,68,,120,,,135,,10.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/29/1990,30,30,4.25,2050,1523,0,0,0,,88,63,,100,,,90,,8.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/30/1990,50,30,5.37,1650,1601,0,0,0,,88,65,,140,,,180,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",7/31/1990,40,40,6.93,1552,1137,0,0,0,,89,68,,350,,,315,,14.1,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/1/1990,50,80,5.59,750,1223,0,0,0,,84,62,,310,,,45,,12.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/2/1990,70,90,4.25,1650,1655,0,0,0,,81,57,,160,,,180,,8.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/3/1990,40,30,3.36,1650,1427,0,0,0,,87,62,,150,,,180,,8.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/4/1990,50,50,4.7,1450,1503,0,0,0,,90,65,,140,,,135,,14.1,,,18.3,1,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/5/1990,90,90,4.7,1715,1707,0.47,0,0,,87,70,,200,,,315,,12.1,,,21.9,1,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/6/1990,90,90,4.7,2250,1424,0.28,0,0,,85,69,,260,,,225,,8.9,,,16.1,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/7/1990,10,0,5.59,850,1325,0,0,0,,84,61,,310,,,360,,12.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/8/1990,90,90,3.58,750,1208,0,0,0,,82,59,,360,,,360,,8.1,,,11.4,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/9/1990,90,90,4.92,1550,1547,0.01,0,0,,80,67,,90,,,90,,14.1,,,15,1,,,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/10/1990,80,60,6.26,2237,2225,1.16,0,0,,84,65,,270,,,270,,13,,,20.8,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/11/1990,40,40,5.14,1450,1508,0,0,0,,84,62,,290,,,270,,8.9,,,15,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/12/1990,30,10,4.7,1910,1906,0.22,0,0,,86,59,,270,,,270,,12.1,,,23,1,,,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/13/1990,70,80,4.92,1450,1803,0.01,0,0,,89,66,,180,,,315,,12.1,,,20.8,1,1,,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/14/1990,90,90,5.14,1650,1658,0.3,0,0,,84,69,,40,,,45,,12.1,,,15,1,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/15/1990,60,70,4.92,1250,1237,0.02,0,0,,85,65,,120,,,135,,14.1,,,17.2,1,,,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/16/1990,70,90,4.47,1630,1443,0.18,0,0,,83,64,,150,,,90,,15,,,21.9,1,1,1,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/17/1990,50,50,2.68,1751,1748,0,0,0,,86,60,,140,,,135,,8.1,,,9.2,1,1,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/18/1990,60,80,3.8,1350,1507,0,0,0,,86,63,,160,,,135,,8.9,,,11.4,1,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/19/1990,90,80,6.26,2150,2141,0,0,0,,92,71,,130,,,135,,13,,,17.2,,,,,,,,1,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/20/1990,70,40,7.16,2050,2019,0.16,0,0,,88,66,,140,,,135,,16.1,,,17.2,1,,1,,,,,1,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/21/1990,100,100,4.92,2150,1140,0.83,0,0,,74,64,,130,,,90,,8.1,,,13.9,1,,1,,,,,,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/22/1990,100,100,3.36,1152,1155,0.38,0,0,,70,64,,140,,,135,,8.1,,,10.3,1,,,,,,,,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/23/1990,90,90,2.68,1750,1228,0.4,0,0,,77,66,,60,,,135,,6,,,9.2,1,,,,,,,,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/24/1990,70,70,2.91,1250,1432,0,0,0,,80,69,,270,,,135,,6.9,,,10.3,1,,,,,,,,,,,1,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/25/1990,60,70,2.91,1452,1509,0,0,0,,83,68,,120,,,135,,6.9,,,10.3,1,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/26/1990,50,50,3.36,1350,1344,0,0,0,,91,69,,100,,,90,,8.1,,,10.3,1,1,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/27/1990,0,0,4.25,1650,1707,0,0,0,,92,66,,270,,,270,,8.1,,,12.8,,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/28/1990,40,40,5.59,1350,1320,0,0,0,,93,69,,210,,,225,,8.9,,,15,1,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/29/1990,80,90,8.05,1150,1153,0,0,0,,86,69,,290,,,270,,17,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/30/1990,50,60,5.37,950,1728,0,0,0,,83,62,,30,,,135,,12.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",8/31/1990,40,70,5.37,1450,1430,0,0,0,,81,57,,140,,,135,,12.1,,,15,,,,,,,,,,,,,,,,,,,,,
